Entry,Entry name,Status,Protein names,Organism,Length,Organism ID
P59314,ARGC_BRUSU,reviewed,N-acetyl-gamma-glutamyl-phosphate reductase (AGPR) (EC 1.2.1.38) (N-acetyl-glutamate semialdehyde dehydrogenase) (NAGSA dehydrogenase),Brucella suis biovar 1 (strain 1330),310,204722
Q8G376,ASSY_BRUSU,reviewed,Argininosuccinate synthase (EC 6.3.4.5) (Citrulline--aspartate ligase),Brucella suis biovar 1 (strain 1330),406,204722
Q8G2D9,ATPF1_BRUSU,reviewed,ATP synthase subunit b 1 (ATP synthase F(0) sector subunit b 1) (ATPase subunit I 1) (F-type ATPase subunit b 1) (F-ATPase subunit b 1),Brucella suis biovar 1 (strain 1330),208,204722
Q8G2E1,ATP6_BRUSU,reviewed,ATP synthase subunit a (ATP synthase F0 sector subunit a) (F-ATPase subunit 6),Brucella suis biovar 1 (strain 1330),249,204722
Q8G3C4,AROA_BRUSU,reviewed,3-phosphoshikimate 1-carboxyvinyltransferase (EC 2.5.1.19) (5-enolpyruvylshikimate-3-phosphate synthase) (EPSP synthase) (EPSPS),Brucella suis biovar 1 (strain 1330),450,204722
P63616,AROB_BRUSU,reviewed,3-dehydroquinate synthase (EC 4.2.3.4),Brucella suis biovar 1 (strain 1330),378,204722
Q8FY21,AROE_BRUSU,reviewed,Shikimate dehydrogenase (NADP(+)) (SDH) (EC 1.1.1.25),Brucella suis biovar 1 (strain 1330),289,204722
Q8G120,AROQ_BRUSU,reviewed,3-dehydroquinate dehydratase (3-dehydroquinase) (EC 4.2.1.10) (Type II DHQase),Brucella suis biovar 1 (strain 1330),157,204722
Q8FYA4,ARLY_BRUSU,reviewed,Argininosuccinate lyase (ASAL) (EC 4.3.2.1) (Arginosuccinase),Brucella suis biovar 1 (strain 1330),466,204722
Q8FY59,AROK_BRUSU,reviewed,Shikimate kinase (SK) (EC 2.7.1.71),Brucella suis biovar 1 (strain 1330),200,204722
Q8FYR5,ATPB_BRUSU,reviewed,ATP synthase subunit beta (EC 3.6.3.14) (ATP synthase F1 sector subunit beta) (F-ATPase subunit beta),Brucella suis biovar 1 (strain 1330),521,204722
Q8FYR2,ATPD_BRUSU,reviewed,ATP synthase subunit delta (ATP synthase F(1) sector subunit delta) (F-type ATPase subunit delta) (F-ATPase subunit delta),Brucella suis biovar 1 (strain 1330),186,204722
Q8G1Z9,BETB_BRUSU,reviewed,NAD/NADP-dependent betaine aldehyde dehydrogenase (BADH) (EC 1.2.1.8),Brucella suis biovar 1 (strain 1330),487,204722
P63647,ATE_BRUSU,reviewed,Putative arginyl-tRNA--protein transferase (Arginyltransferase) (R-transferase) (EC 2.3.2.8),Brucella suis biovar 1 (strain 1330),249,204722
P63661,ATPE_BRUSU,reviewed,ATP synthase epsilon chain (ATP synthase F1 sector epsilon subunit) (F-ATPase epsilon subunit),Brucella suis biovar 1 (strain 1330),135,204722
Q8FYR4,ATPG_BRUSU,reviewed,ATP synthase gamma chain (ATP synthase F1 sector gamma subunit) (F-ATPase gamma subunit),Brucella suis biovar 1 (strain 1330),292,204722
Q8FYR3,ATPA_BRUSU,reviewed,ATP synthase subunit alpha (EC 3.6.3.14) (ATP synthase F1 sector subunit alpha) (F-ATPase subunit alpha),Brucella suis biovar 1 (strain 1330),509,204722
Q8G2D8,ATPF2_BRUSU,reviewed,ATP synthase subunit b 2 (ATP synthase F(0) sector subunit b 2) (ATPase subunit I 2) (F-type ATPase subunit b 2) (F-ATPase subunit b 2),Brucella suis biovar 1 (strain 1330),159,204722
Q8G2M7,BEPD_BRUSU,reviewed,Efflux pump periplasmic linker BepD,Brucella suis biovar 1 (strain 1330),397,204722
Q8G2M8,BEPR_BRUSU,reviewed,HTH-type transcriptional repressor BepR,Brucella suis biovar 1 (strain 1330),209,204722
Q8FW95,BFR_BRUSU,reviewed,Bacterioferritin (BFR) (EC 1.16.3.1),Brucella suis biovar 1 (strain 1330),161,204722
Q8G1Z8,BETA_BRUSU,reviewed,Oxygen-dependent choline dehydrogenase (CDH) (CHD) (EC 1.1.99.1) (Betaine aldehyde dehydrogenase) (BADH) (EC 1.2.1.8),Brucella suis biovar 1 (strain 1330),549,204722
Q8G1Z7,BETI_BRUSU,reviewed,HTH-type transcriptional regulator BetI,Brucella suis biovar 1 (strain 1330),198,204722
Q8FUN0,BHUA_BRUSU,reviewed,Heme transporter BhuA,Brucella suis biovar 1 (strain 1330),661,204722
P0A3U9,BP26_BRUSU,reviewed,26 kDa periplasmic immunogenic protein (28 kDa cytosoluble protein) (28 kDa outer membrane protein) (CP28),Brucella suis biovar 1 (strain 1330),250,204722
A0A0H3GGE2,BMAC_BRUSU,reviewed,Adhesin BmaC autotransporter (Brucella monomeric autotransporter),Brucella suis biovar 1 (strain 1330),3420,204722
Q8G0Y6,BEPC_BRUSU,reviewed,Outer membrane efflux protein BepC,Brucella suis biovar 1 (strain 1330),456,204722
Q8G2M6,BEPE_BRUSU,reviewed,Efflux pump membrane transporter BepE,Brucella suis biovar 1 (strain 1330),1051,204722
Q8FWV8,BEPF_BRUSU,reviewed,Efflux pump periplasmic linker BepF,Brucella suis biovar 1 (strain 1330),411,204722
Q8FWV9,BEPG_BRUSU,reviewed,Efflux pump membrane transporter BepG,Brucella suis biovar 1 (strain 1330),1074,204722
A0A0H3G4K1,BTAF_BRUSU,reviewed,Autotransporter adhesin BtaF (Brucella trimeric autotransporter),Brucella suis biovar 1 (strain 1330),278,204722
Q8FWG3,BIOB_BRUSU,reviewed,Biotin synthase (EC 2.8.1.6),Brucella suis biovar 1 (strain 1330),328,204722
Q8FWG5,BIOD_BRUSU,reviewed,ATP-dependent dethiobiotin synthetase BioD (EC 6.3.3.3) (DTB synthetase) (DTBS) (Dethiobiotin synthase),Brucella suis biovar 1 (strain 1330),212,204722
A0A0H3G586,BTAE_BRUSU,reviewed,Autotransporter adhesin BtaE (Brucella trimeric autotransporter),Brucella suis biovar 1 (strain 1330),740,204722
Q8FZJ3,CARB_BRUSU,reviewed,Carbamoyl-phosphate synthase large chain (EC 6.3.5.5) (Carbamoyl-phosphate synthetase ammonia chain),Brucella suis biovar 1 (strain 1330),1162,204722
Q8FZJ8,CARA_BRUSU,reviewed,Carbamoyl-phosphate synthase small chain (EC 6.3.5.5) (Carbamoyl-phosphate synthetase glutamine chain),Brucella suis biovar 1 (strain 1330),407,204722
Q8FWU0,CATA_BRUSU,reviewed,Catalase (EC 1.11.1.6),Brucella suis biovar 1 (strain 1330),499,204722
Q8G358,CCMA_BRUSU,reviewed,Cytochrome c biogenesis ATP-binding export protein CcmA (EC 3.6.3.41) (Heme exporter protein A),Brucella suis biovar 1 (strain 1330),215,204722
Q8G1U5,CCME_BRUSU,reviewed,Cytochrome c-type biogenesis protein CcmE (Cytochrome c maturation protein E) (Heme chaperone CcmE),Brucella suis biovar 1 (strain 1330),165,204722
Q8G018,CBID_BRUSU,reviewed,Cobalt-precorrin-5B C(1)-methyltransferase (EC 2.1.1.195) (Cobalt-precorrin-6A synthase),Brucella suis biovar 1 (strain 1330),368,204722
Q8G0E0,CDSA_BRUSU,reviewed,Phosphatidate cytidylyltransferase (EC 2.7.7.41) (CDP-DAG synthase) (CDP-DG synthase) (CDP-diacylglycerol synthase) (CDS) (CDP-diglyceride pyrophosphorylase) (CDP-diglyceride synthase) (CTP:phosphatidate cytidylyltransferase),Brucella suis biovar 1 (strain 1330),270,204722
P0A343,CH10_BRUSU,reviewed,10 kDa chaperonin (GroES protein) (Protein Cpn10),Brucella suis biovar 1 (strain 1330),98,204722
Q8G0I4,CLPP_BRUSU,reviewed,ATP-dependent Clp protease proteolytic subunit (EC 3.4.21.92) (Endopeptidase Clp),Brucella suis biovar 1 (strain 1330),209,204722
Q8FX87,CH60_BRUSU,reviewed,60 kDa chaperonin (GroEL protein) (Protein Cpn60),Brucella suis biovar 1 (strain 1330),546,204722
Q7CEG6,CLPB_BRUSU,reviewed,Chaperone protein ClpB,Brucella suis biovar 1 (strain 1330),874,204722
P63809,COAA_BRUSU,reviewed,Pantothenate kinase (EC 2.7.1.33) (Pantothenic acid kinase),Brucella suis biovar 1 (strain 1330),322,204722
P63825,COAE_BRUSU,reviewed,Dephospho-CoA kinase (EC 2.7.1.24) (Dephosphocoenzyme A kinase),Brucella suis biovar 1 (strain 1330),200,204722
Q8G022,COBD_BRUSU,reviewed,Cobalamin biosynthesis protein CobD,Brucella suis biovar 1 (strain 1330),327,204722
Q8G005,COBQ_BRUSU,reviewed,Cobyric acid synthase,Brucella suis biovar 1 (strain 1330),483,204722
P63815,COAD_BRUSU,reviewed,Phosphopantetheine adenylyltransferase (EC 2.7.7.3) (Dephospho-CoA pyrophosphorylase) (Pantetheine-phosphate adenylyltransferase) (PPAT),Brucella suis biovar 1 (strain 1330),164,204722
Q8G0C9,CLPS_BRUSU,reviewed,ATP-dependent Clp protease adapter protein ClpS,Brucella suis biovar 1 (strain 1330),116,204722
Q8G0I5,CLPX_BRUSU,reviewed,ATP-dependent Clp protease ATP-binding subunit ClpX,Brucella suis biovar 1 (strain 1330),424,204722
Q8G156,COBS_BRUSU,reviewed,Adenosylcobinamide-GDP ribazoletransferase (EC 2.7.8.26) (Cobalamin synthase) (Cobalamin-5'-phosphate synthase),Brucella suis biovar 1 (strain 1330),260,204722
Q8G155,COBT_BRUSU,reviewed,Nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase (NN:DBI PRT) (EC 2.4.2.21) (N(1)-alpha-phosphoribosyltransferase),Brucella suis biovar 1 (strain 1330),339,204722
Q8FZV0,CRCB2_BRUSU,reviewed,Putative fluoride ion transporter CrcB 2,Brucella suis biovar 1 (strain 1330),129,204722
Q8FVL9,CRCB4_BRUSU,reviewed,Putative fluoride ion transporter CrcB 4,Brucella suis biovar 1 (strain 1330),137,204722
Q8FZV1,CRCB1_BRUSU,reviewed,Putative fluoride ion transporter CrcB 1,Brucella suis biovar 1 (strain 1330),254,204722
Q8G020,COBB_BRUSU,reviewed,"Hydrogenobyrinate a,c-diamide synthase (EC 6.3.5.9) (Hydrogenobyrinic acid a,c-diamide synthase)",Brucella suis biovar 1 (strain 1330),436,204722
Q8G261,COXZ_BRUSU,reviewed,Cytochrome c oxidase assembly protein CtaG,Brucella suis biovar 1 (strain 1330),201,204722
P67054,COXX_BRUSU,reviewed,Protoheme IX farnesyltransferase (EC 2.5.1.-) (Heme B farnesyltransferase) (Heme O synthase),Brucella suis biovar 1 (strain 1330),312,204722
P63354,CYSA_BRUSU,reviewed,Sulfate/thiosulfate import ATP-binding protein CysA (EC 3.6.3.25) (Sulfate-transporting ATPase),Brucella suis biovar 1 (strain 1330),359,204722
Q8FVM0,CRCB3_BRUSU,reviewed,Putative fluoride ion transporter CrcB 3,Brucella suis biovar 1 (strain 1330),133,204722
Q8G1D1,CTAA_BRUSU,reviewed,Heme A synthase (HAS) (EC 1.3.-.-) (Cytochrome aa3-controlling protein),Brucella suis biovar 1 (strain 1330),358,204722
Q8FZ93,CTRA_BRUSU,reviewed,Cell cycle response regulator CtrA,Brucella suis biovar 1 (strain 1330),232,204722
Q8FV25,DAPD_BRUSU,reviewed,"2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase (EC 2.3.1.117) (Tetrahydrodipicolinate N-succinyltransferase) (THDP succinyltransferase) (THP succinyltransferase) (Tetrahydropicolinate succinylase)",Brucella suis biovar 1 (strain 1330),284,204722
Q8FYF0,DAPF_BRUSU,reviewed,Diaminopimelate epimerase (DAP epimerase) (EC 5.1.1.7) (PLP-independent amino acid racemase),Brucella suis biovar 1 (strain 1330),303,204722
Q8FY24,DCUP_BRUSU,reviewed,Uroporphyrinogen decarboxylase (UPD) (URO-D) (EC 4.1.1.37),Brucella suis biovar 1 (strain 1330),341,204722
Q8FV07,DAPB_BRUSU,reviewed,4-hydroxy-tetrahydrodipicolinate reductase (HTPA reductase) (EC 1.17.1.8),Brucella suis biovar 1 (strain 1330),268,204722
Q8FVC0,DADA_BRUSU,reviewed,D-amino acid dehydrogenase (EC 1.4.99.-),Brucella suis biovar 1 (strain 1330),416,204722
Q8G2W6,CYSD_BRUSU,reviewed,Sulfate adenylyltransferase subunit 2 (EC 2.7.7.4) (ATP-sulfurylase small subunit) (Sulfate adenylate transferase) (SAT),Brucella suis biovar 1 (strain 1330),300,204722
Q8G1R0,DAPA_BRUSU,reviewed,4-hydroxy-tetrahydrodipicolinate synthase (HTPA synthase) (EC 4.3.3.7),Brucella suis biovar 1 (strain 1330),293,204722
Q8FV22,DAPE_BRUSU,reviewed,"Succinyl-diaminopimelate desuccinylase (SDAP desuccinylase) (EC 3.5.1.18) (N-succinyl-LL-2,6-diaminoheptanedioate amidohydrolase)",Brucella suis biovar 1 (strain 1330),395,204722
Q8G044,DDLA_BRUSU,reviewed,D-alanine--D-alanine ligase A (EC 6.3.2.4) (D-Ala-D-Ala ligase A) (D-alanylalanine synthetase A),Brucella suis biovar 1 (strain 1330),353,204722
P63920,DEFL_BRUSU,reviewed,Peptide deformylase-like (Polypeptide deformylase-like),Brucella suis biovar 1 (strain 1330),164,204722
P0A3Z5,DEGPL_BRUSU,reviewed,Probable periplasmic serine endoprotease DegP-like (EC 3.4.21.107) (Protease Do),Brucella suis biovar 1 (strain 1330),513,204722
Q8G2E8,DER_BRUSU,reviewed,GTPase Der (GTP-binding protein EngA),Brucella suis biovar 1 (strain 1330),483,204722
P63934,DGTL1_BRUSU,reviewed,Deoxyguanosinetriphosphate triphosphohydrolase-like protein,Brucella suis biovar 1 (strain 1330),402,204722
Q8FV99,DAP_BRUSU,reviewed,D-aminopeptidase (EC 3.4.11.19),Brucella suis biovar 1 (strain 1330),518,204722
Q8FZP5,DDLB_BRUSU,reviewed,D-alanine--D-alanine ligase B (EC 6.3.2.4) (D-Ala-D-Ala ligase B) (D-alanylalanine synthetase B),Brucella suis biovar 1 (strain 1330),308,204722
Q8FXX2,DNAK_BRUSU,reviewed,Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70),Brucella suis biovar 1 (strain 1330),637,204722
P63914,DEF_BRUSU,reviewed,Peptide deformylase (PDF) (EC 3.5.1.88) (Polypeptide deformylase),Brucella suis biovar 1 (strain 1330),175,204722
Q8FXX1,DNAJ_BRUSU,reviewed,Chaperone protein DnaJ,Brucella suis biovar 1 (strain 1330),377,204722
Q8G3E7,DNAA_BRUSU,reviewed,Chromosomal replication initiator protein DnaA,Brucella suis biovar 1 (strain 1330),496,204722
Q8FW53,DIVK_BRUSU,reviewed,Polar-differentiation response regulator DivK,Brucella suis biovar 1 (strain 1330),123,204722
Q8FZQ3,DNLJ_BRUSU,reviewed,DNA ligase (EC 6.5.1.2) (Polydeoxyribonucleotide synthase [NAD(+)]),Brucella suis biovar 1 (strain 1330),719,204722
Q8G381,DNAE2_BRUSU,reviewed,Error-prone DNA polymerase (EC 2.7.7.7),Brucella suis biovar 1 (strain 1330),1077,204722
Q8G292,DXS_BRUSU,reviewed,1-deoxy-D-xylulose-5-phosphate synthase (EC 2.2.1.7) (1-deoxyxylulose-5-phosphate synthase) (DXP synthase) (DXPS),Brucella suis biovar 1 (strain 1330),643,204722
Q8FW50,DPO4_BRUSU,reviewed,DNA polymerase IV (Pol IV) (EC 2.7.7.7),Brucella suis biovar 1 (strain 1330),445,204722
P64005,DUT_BRUSU,reviewed,Deoxyuridine 5'-triphosphate nucleotidohydrolase (dUTPase) (EC 3.6.1.23) (dUTP pyrophosphatase),Brucella suis biovar 1 (strain 1330),157,204722
P64067,ENGB_BRUSU,reviewed,Probable GTP-binding protein EngB,Brucella suis biovar 1 (strain 1330),241,204722
Q8G1P9,ERA_BRUSU,reviewed,GTPase Era,Brucella suis biovar 1 (strain 1330),311,204722
Q8FYZ5,EFP_BRUSU,reviewed,Elongation factor P (EF-P),Brucella suis biovar 1 (strain 1330),186,204722
P64049,EFTS_BRUSU,reviewed,Elongation factor Ts (EF-Ts),Brucella suis biovar 1 (strain 1330),305,204722
Q8G075,EFG_BRUSU,reviewed,Elongation factor G (EF-G),Brucella suis biovar 1 (strain 1330),694,204722
Q8G2Y6,GRPE_BRUSU,reviewed,Protein GrpE (HSP-70 cofactor),Brucella suis biovar 1 (strain 1330),230,204722
Q8FWK8,GLPK_BRUSU,reviewed,Glycerol kinase (EC 2.7.1.30) (ATP:glycerol 3-phosphotransferase) (Glycerokinase) (GK),Brucella suis biovar 1 (strain 1330),498,204722
P64187,GPDA_BRUSU,reviewed,Glycerol-3-phosphate dehydrogenase [NAD(P)+] (EC 1.1.1.94) (NAD(P)H-dependent glycerol-3-phosphate dehydrogenase),Brucella suis biovar 1 (strain 1330),326,204722
P59160,GPMA_BRUSU,reviewed,"2,3-bisphosphoglycerate-dependent phosphoglycerate mutase (BPG-dependent PGAM) (PGAM) (Phosphoglyceromutase) (dPGM) (EC 5.4.2.11)",Brucella suis biovar 1 (strain 1330),206,204722
Q8FWT4,GUAA_BRUSU,reviewed,GMP synthase [glutamine-hydrolyzing] (EC 6.3.5.2) (GMP synthetase) (Glutamine amidotransferase),Brucella suis biovar 1 (strain 1330),520,204722
Q8FXW6,GSHB_BRUSU,reviewed,Glutathione synthetase (EC 6.3.2.3) (GSH synthetase) (GSH-S) (GSHase) (Glutathione synthase),Brucella suis biovar 1 (strain 1330),312,204722
Q8FWV4,HDEA_BRUSU,reviewed,Probable acid stress chaperone HdeA,Brucella suis biovar 1 (strain 1330),114,204722
P0A3D7,HEMH_BRUSU,reviewed,Ferrochelatase (EC 4.99.1.1) (Heme synthase) (Protoheme ferro-lyase),Brucella suis biovar 1 (strain 1330),352,204722
Q8FYI6,HEM3_BRUSU,reviewed,Porphobilinogen deaminase (PBG) (EC 2.5.1.61) (Hydroxymethylbilane synthase) (HMBS) (Pre-uroporphyrinogen synthase),Brucella suis biovar 1 (strain 1330),314,204722
Q8FY07,HIS6_BRUSU,reviewed,Imidazole glycerol phosphate synthase subunit HisF (EC 4.1.3.-) (IGP synthase cyclase subunit) (IGP synthase subunit HisF) (ImGP synthase subunit HisF) (IGPS subunit HisF),Brucella suis biovar 1 (strain 1330),261,204722
P64025,EFTU_BRUSU,reviewed,Elongation factor Tu (EF-Tu),Brucella suis biovar 1 (strain 1330),391,204722
Q8G0G3,ENO_BRUSU,reviewed,Enolase (EC 4.2.1.11) (2-phospho-D-glycerate hydro-lyase) (2-phosphoglycerate dehydratase),Brucella suis biovar 1 (strain 1330),425,204722
Q8FVH2,ERYH_BRUSU,reviewed,L-erythrulose-1-phosphate isomerase (EC 5.3.1.33) (D-3-tetrulose-4-phosphate isomerase),Brucella suis biovar 1 (strain 1330),256,204722
P64104,FABA_BRUSU,reviewed,3-hydroxydecanoyl-[acyl-carrier-protein] dehydratase (EC 4.2.1.59) (3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabA) (Beta-hydroxydecanoyl thioester dehydrase) (Trans-2-decenoyl-[acyl-carrier-protein] isomerase) (EC 5.3.3.14),Brucella suis biovar 1 (strain 1330),172,204722
Q8G0E4,FABZ_BRUSU,reviewed,3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ (EC 4.2.1.59) ((3R)-hydroxymyristoyl-[acyl-carrier-protein] dehydratase) ((3R)-hydroxymyristoyl-ACP dehydrase) (Beta-hydroxyacyl-ACP dehydratase),Brucella suis biovar 1 (strain 1330),157,204722
Q8FVR1,EX7L_BRUSU,reviewed,Exodeoxyribonuclease 7 large subunit (EC 3.1.11.6) (Exodeoxyribonuclease VII large subunit) (Exonuclease VII large subunit),Brucella suis biovar 1 (strain 1330),511,204722
Q8G1E0,FABH_BRUSU,reviewed,3-oxoacyl-[acyl-carrier-protein] synthase 3 (EC 2.3.1.180) (3-oxoacyl-[acyl-carrier-protein] synthase III) (Beta-ketoacyl-ACP synthase III) (KAS III),Brucella suis biovar 1 (strain 1330),323,204722
P67455,EX7S_BRUSU,reviewed,Exodeoxyribonuclease 7 small subunit (EC 3.1.11.6) (Exodeoxyribonuclease VII small subunit) (Exonuclease VII small subunit),Brucella suis biovar 1 (strain 1330),83,204722
Q8FUS9,FLGE_BRUSU,reviewed,Flagellar hook protein FlgE,Brucella suis biovar 1 (strain 1330),396,204722
Q8FVG9,F16PA_BRUSU,reviewed,"Fructose-1,6-bisphosphatase class 1 (FBPase class 1) (EC 3.1.3.11) (D-fructose-1,6-bisphosphate 1-phosphohydrolase class 1)",Brucella suis biovar 1 (strain 1330),340,204722
Q8FUT3,FLBT_BRUSU,reviewed,Probable flagellum biosynthesis repressor protein FlbT,Brucella suis biovar 1 (strain 1330),152,204722
Q8FVV5,FBPC_BRUSU,reviewed,Fe(3+) ions import ATP-binding protein FbpC (EC 3.6.3.30),Brucella suis biovar 1 (strain 1330),353,204722
Q8FVP6,FOLD_BRUSU,reviewed,Bifunctional protein FolD [Includes: Methylenetetrahydrofolate dehydrogenase (EC 1.5.1.5); Methenyltetrahydrofolate cyclohydrolase (EC 3.5.4.9)],Brucella suis biovar 1 (strain 1330),299,204722
Q8FYI0,FTSK_BRUSU,reviewed,DNA translocase FtsK,Brucella suis biovar 1 (strain 1330),854,204722
Q8G2N3,G6PI_BRUSU,reviewed,Glucose-6-phosphate isomerase (GPI) (EC 5.3.1.9) (Phosphoglucose isomerase) (PGI) (Phosphohexose isomerase) (PHI),Brucella suis biovar 1 (strain 1330),549,204722
Q8FXC2,FLGH_BRUSU,reviewed,Flagellar L-ring protein (Basal body L-ring protein),Brucella suis biovar 1 (strain 1330),238,204722
Q8FZ45,FUR_BRUSU,reviewed,Ferric uptake regulation protein (Ferric uptake regulator),Brucella suis biovar 1 (strain 1330),141,204722
Q8FUS3,FLIF_BRUSU,reviewed,Flagellar M-ring protein FliF,Brucella suis biovar 1 (strain 1330),580,204722
Q8FXR6,FPG_BRUSU,reviewed,Formamidopyrimidine-DNA glycosylase (Fapy-DNA glycosylase) (EC 3.2.2.23) (DNA-(apurinic or apyrimidinic site) lyase MutM) (AP lyase MutM) (EC 4.2.99.18),Brucella suis biovar 1 (strain 1330),293,204722
P64133,FMT_BRUSU,reviewed,Methionyl-tRNA formyltransferase (EC 2.1.2.9),Brucella suis biovar 1 (strain 1330),306,204722
Q8FX90,FUMC_BRUSU,reviewed,Fumarate hydratase class II (Fumarase C) (EC 4.2.1.2) (Aerobic fumarase) (Iron-independent fumarase),Brucella suis biovar 1 (strain 1330),463,204722
P67707,FLIE_BRUSU,reviewed,Flagellar hook-basal body complex protein FliE,Brucella suis biovar 1 (strain 1330),111,204722
Q8FUS8,FTCR_BRUSU,reviewed,Flagellar transcriptional regulator FtcR,Brucella suis biovar 1 (strain 1330),227,204722
P64198,GATB_BRUSU,reviewed,Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B (Asp/Glu-ADT subunit B) (EC 6.3.5.-),Brucella suis biovar 1 (strain 1330),500,204722
P64204,GATC_BRUSU,reviewed,Glutamyl-tRNA(Gln) amidotransferase subunit C (Glu-ADT subunit C) (EC 6.3.5.-),Brucella suis biovar 1 (strain 1330),95,204722
Q8FW78,GLMU_BRUSU,reviewed,Bifunctional protein GlmU [Includes: UDP-N-acetylglucosamine pyrophosphorylase (EC 2.7.7.23) (N-acetylglucosamine-1-phosphate uridyltransferase); Glucosamine-1-phosphate N-acetyltransferase (EC 2.3.1.157)],Brucella suis biovar 1 (strain 1330),454,204722
P64212,GCSH_BRUSU,reviewed,Glycine cleavage system H protein,Brucella suis biovar 1 (strain 1330),125,204722
