Entry,Entry name,Status,Protein names,Organism,Length,Organism ID
Q7W4W7,ATE_BORPA,reviewed,Putative arginyl-tRNA--protein transferase (Arginyltransferase) (R-transferase) (EC 2.3.2.8),Bordetella parapertussis (strain 12822 / ATCC BAA-587 / NCTC 13253),244,257311
Q7WAE4,ARLY_BORPA,reviewed,Argininosuccinate lyase (ASAL) (EC 4.3.2.1) (Arginosuccinase),Bordetella parapertussis (strain 12822 / ATCC BAA-587 / NCTC 13253),473,257311
Q7W950,AROC_BORPA,reviewed,Chorismate synthase (CS) (EC 4.2.3.5) (5-enolpyruvylshikimate-3-phosphate phospholyase),Bordetella parapertussis (strain 12822 / ATCC BAA-587 / NCTC 13253),353,257311
Q7W3V3,AROE_BORPA,reviewed,Shikimate dehydrogenase (NADP(+)) (SDH) (EC 1.1.1.25),Bordetella parapertussis (strain 12822 / ATCC BAA-587 / NCTC 13253),287,257311
Q7W2B7,AROK_BORPA,reviewed,Shikimate kinase (SK) (EC 2.7.1.71),Bordetella parapertussis (strain 12822 / ATCC BAA-587 / NCTC 13253),211,257311
Q7W1T9,ASPD1_BORPA,reviewed,Probable L-aspartate dehydrogenase 1 (EC 1.4.1.21),Bordetella parapertussis (strain 12822 / ATCC BAA-587 / NCTC 13253),258,257311
Q7W7H8,ASSY_BORPA,reviewed,Argininosuccinate synthase (EC 6.3.4.5) (Citrulline--aspartate ligase),Bordetella parapertussis (strain 12822 / ATCC BAA-587 / NCTC 13253),445,257311
Q7W3B1,ATPE_BORPA,reviewed,ATP synthase epsilon chain (ATP synthase F1 sector epsilon subunit) (F-ATPase epsilon subunit),Bordetella parapertussis (strain 12822 / ATCC BAA-587 / NCTC 13253),140,257311
Q7W3A8,ATPA_BORPA,reviewed,ATP synthase subunit alpha (EC 3.6.3.14) (ATP synthase F1 sector subunit alpha) (F-ATPase subunit alpha),Bordetella parapertussis (strain 12822 / ATCC BAA-587 / NCTC 13253),513,257311
P0A322,AZUR_BORPA,reviewed,Azurin,Bordetella parapertussis (strain 12822 / ATCC BAA-587 / NCTC 13253),150,257311
Q7W3A4,ATP6_BORPA,reviewed,ATP synthase subunit a (ATP synthase F0 sector subunit a) (F-ATPase subunit 6),Bordetella parapertussis (strain 12822 / ATCC BAA-587 / NCTC 13253),293,257311
Q7W3A9,ATPG_BORPA,reviewed,ATP synthase gamma chain (ATP synthase F1 sector gamma subunit) (F-ATPase gamma subunit),Bordetella parapertussis (strain 12822 / ATCC BAA-587 / NCTC 13253),301,257311
Q7W488,AZOR_BORPA,reviewed,FMN-dependent NADH-azoreductase (EC 1.7.-.-) (Azo-dye reductase) (FMN-dependent NADH-azo compound oxidoreductase),Bordetella parapertussis (strain 12822 / ATCC BAA-587 / NCTC 13253),209,257311
Q7W9I4,BIOF_BORPA,reviewed,Putative 8-amino-7-oxononanoate synthase (AONS) (EC 2.3.1.47) (7-keto-8-amino-pelargonic acid synthase) (7-KAP synthase) (8-amino-7-ketopelargonate synthase),Bordetella parapertussis (strain 12822 / ATCC BAA-587 / NCTC 13253),397,257311
Q7WB85,BIOB_BORPA,reviewed,Biotin synthase (EC 2.8.1.6),Bordetella parapertussis (strain 12822 / ATCC BAA-587 / NCTC 13253),335,257311
P40330,BVGS_BORPA,reviewed,Virulence sensor protein BvgS (EC 2.7.13.3),Bordetella parapertussis (strain 12822 / ATCC BAA-587 / NCTC 13253),1238,257311
P0A4H4,BVGA_BORPA,reviewed,Virulence factors putative positive transcription regulator BvgA,Bordetella parapertussis (strain 12822 / ATCC BAA-587 / NCTC 13253),209,257311
Q7WCA9,CAPP_BORPA,reviewed,Phosphoenolpyruvate carboxylase (PEPC) (PEPCase) (EC 4.1.1.31),Bordetella parapertussis (strain 12822 / ATCC BAA-587 / NCTC 13253),982,257311
P0A325,CATA_BORPA,reviewed,Catalase (EC 1.11.1.6),Bordetella parapertussis (strain 12822 / ATCC BAA-587 / NCTC 13253),482,257311
Q7W740,CCME_BORPA,reviewed,Cytochrome c-type biogenesis protein CcmE (Cytochrome c maturation protein E) (Heme chaperone CcmE),Bordetella parapertussis (strain 12822 / ATCC BAA-587 / NCTC 13253),153,257311
Q7W736,CCMA_BORPA,reviewed,Cytochrome c biogenesis ATP-binding export protein CcmA (EC 3.6.3.41) (Heme exporter protein A),Bordetella parapertussis (strain 12822 / ATCC BAA-587 / NCTC 13253),224,257311
Q7WAA4,CHEB_BORPA,reviewed,Chemotaxis response regulator protein-glutamate methylesterase (EC 3.1.1.61),Bordetella parapertussis (strain 12822 / ATCC BAA-587 / NCTC 13253),350,257311
Q7U367,CCA_BORPA,reviewed,CCA-adding enzyme (EC 2.7.7.72) (CCA tRNA nucleotidyltransferase) (tRNA CCA-pyrophosphorylase) (tRNA adenylyl-/cytidylyl- transferase) (tRNA nucleotidyltransferase) (tRNA-NT),Bordetella parapertussis (strain 12822 / ATCC BAA-587 / NCTC 13253),364,257311
P0A341,CH10_BORPA,reviewed,10 kDa chaperonin (GroES protein) (Protein Cpn10),Bordetella parapertussis (strain 12822 / ATCC BAA-587 / NCTC 13253),95,257311
Q7W3Q2,CHED_BORPA,reviewed,Probable chemoreceptor glutamine deamidase CheD (EC 3.5.1.44),Bordetella parapertussis (strain 12822 / ATCC BAA-587 / NCTC 13253),212,257311
Q7W7E8,CLPS_BORPA,reviewed,ATP-dependent Clp protease adapter protein ClpS,Bordetella parapertussis (strain 12822 / ATCC BAA-587 / NCTC 13253),104,257311
Q7W8X1,CLPX_BORPA,reviewed,ATP-dependent Clp protease ATP-binding subunit ClpX,Bordetella parapertussis (strain 12822 / ATCC BAA-587 / NCTC 13253),434,257311
Q7W9E6,CLPB_BORPA,reviewed,Chaperone protein ClpB,Bordetella parapertussis (strain 12822 / ATCC BAA-587 / NCTC 13253),865,257311
Q7W134,CH60_BORPA,reviewed,60 kDa chaperonin (GroEL protein) (Protein Cpn60),Bordetella parapertussis (strain 12822 / ATCC BAA-587 / NCTC 13253),547,257311
Q7W3R8,COAE_BORPA,reviewed,Dephospho-CoA kinase (EC 2.7.1.24) (Dephosphocoenzyme A kinase),Bordetella parapertussis (strain 12822 / ATCC BAA-587 / NCTC 13253),214,257311
Q7W154,COAD_BORPA,reviewed,Phosphopantetheine adenylyltransferase (EC 2.7.7.3) (Dephospho-CoA pyrophosphorylase) (Pantetheine-phosphate adenylyltransferase) (PPAT),Bordetella parapertussis (strain 12822 / ATCC BAA-587 / NCTC 13253),169,257311
Q7W8X2,CLPP_BORPA,reviewed,ATP-dependent Clp protease proteolytic subunit (EC 3.4.21.92) (Endopeptidase Clp),Bordetella parapertussis (strain 12822 / ATCC BAA-587 / NCTC 13253),217,257311
Q7W9D1,CRCB_BORPA,reviewed,Putative fluoride ion transporter CrcB,Bordetella parapertussis (strain 12822 / ATCC BAA-587 / NCTC 13253),126,257311
Q7W316,COXX_BORPA,reviewed,Protoheme IX farnesyltransferase (EC 2.5.1.-) (Heme B farnesyltransferase) (Heme O synthase),Bordetella parapertussis (strain 12822 / ATCC BAA-587 / NCTC 13253),297,257311
P0A354,CSPA_BORPA,reviewed,Cold shock-like protein CspA,Bordetella parapertussis (strain 12822 / ATCC BAA-587 / NCTC 13253),67,257311
Q7W1A7,COQ7_BORPA,reviewed,"2-nonaprenyl-3-methyl-6-methoxy-1,4-benzoquinol hydroxylase (EC 1.14.13.-) (5-demethoxyubiquinone hydroxylase) (DMQ hydroxylase)",Bordetella parapertussis (strain 12822 / ATCC BAA-587 / NCTC 13253),222,257311
P0A3I7,CYAC_BORPA,reviewed,Cyclolysin-activating lysine-acyltransferase CyaC (EC 2.3.1.-),Bordetella parapertussis (strain 12822 / ATCC BAA-587 / NCTC 13253),185,257311
Q7WB57,CYSG_BORPA,reviewed,Siroheme synthase [Includes: Uroporphyrinogen-III C-methyltransferase (Urogen III methylase) (EC 2.1.1.107) (SUMT) (Uroporphyrinogen III methylase) (UROM); Precorrin-2 dehydrogenase (EC 1.3.1.76); Sirohydrochlorin ferrochelatase (EC 4.99.1.4)],Bordetella parapertussis (strain 12822 / ATCC BAA-587 / NCTC 13253),473,257311
Q7W8Y2,DAPD_BORPA,reviewed,"2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase (EC 2.3.1.117) (Tetrahydrodipicolinate N-succinyltransferase) (THDP succinyltransferase) (THP succinyltransferase) (Tetrahydropicolinate succinylase)",Bordetella parapertussis (strain 12822 / ATCC BAA-587 / NCTC 13253),273,257311
Q7W1V3,DEF1_BORPA,reviewed,Peptide deformylase 1 (PDF 1) (EC 3.5.1.88) (Polypeptide deformylase 1),Bordetella parapertussis (strain 12822 / ATCC BAA-587 / NCTC 13253),170,257311
Q7W4K0,DEF2_BORPA,reviewed,Peptide deformylase 2 (PDF 2) (EC 3.5.1.88) (Polypeptide deformylase 2),Bordetella parapertussis (strain 12822 / ATCC BAA-587 / NCTC 13253),176,257311
Q7W2B9,CYAY_BORPA,reviewed,Protein CyaY,Bordetella parapertussis (strain 12822 / ATCC BAA-587 / NCTC 13253),109,257311
Q7W9U5,CYSA_BORPA,reviewed,Sulfate/thiosulfate import ATP-binding protein CysA (EC 3.6.3.25) (Sulfate-transporting ATPase),Bordetella parapertussis (strain 12822 / ATCC BAA-587 / NCTC 13253),354,257311
Q7W641,DADA_BORPA,reviewed,D-amino acid dehydrogenase (EC 1.4.99.-),Bordetella parapertussis (strain 12822 / ATCC BAA-587 / NCTC 13253),434,257311
Q7W2K5,DNAA_BORPA,reviewed,Chromosomal replication initiator protein DnaA,Bordetella parapertussis (strain 12822 / ATCC BAA-587 / NCTC 13253),469,257311
Q7W9W1,DNAE2_BORPA,reviewed,Error-prone DNA polymerase (EC 2.7.7.7),Bordetella parapertussis (strain 12822 / ATCC BAA-587 / NCTC 13253),1052,257311
Q7W1D3,DCD_BORPA,reviewed,dCTP deaminase (EC 3.5.4.13) (Deoxycytidine triphosphate deaminase),Bordetella parapertussis (strain 12822 / ATCC BAA-587 / NCTC 13253),187,257311
Q7W8Y3,DAPE_BORPA,reviewed,"Succinyl-diaminopimelate desuccinylase (SDAP desuccinylase) (EC 3.5.1.18) (N-succinyl-LL-2,6-diaminoheptanedioate amidohydrolase)",Bordetella parapertussis (strain 12822 / ATCC BAA-587 / NCTC 13253),379,257311
Q7W3B3,DCUP_BORPA,reviewed,Uroporphyrinogen decarboxylase (UPD) (URO-D) (EC 4.1.1.37),Bordetella parapertussis (strain 12822 / ATCC BAA-587 / NCTC 13253),358,257311
Q7W4B6,DDL_BORPA,reviewed,D-alanine--D-alanine ligase (EC 6.3.2.4) (D-Ala-D-Ala ligase) (D-alanylalanine synthetase),Bordetella parapertussis (strain 12822 / ATCC BAA-587 / NCTC 13253),316,257311
Q7W2B5,DGTL1_BORPA,reviewed,Deoxyguanosinetriphosphate triphosphohydrolase-like protein,Bordetella parapertussis (strain 12822 / ATCC BAA-587 / NCTC 13253),384,257311
Q7W510,DAPB_BORPA,reviewed,4-hydroxy-tetrahydrodipicolinate reductase (HTPA reductase) (EC 1.17.1.8),Bordetella parapertussis (strain 12822 / ATCC BAA-587 / NCTC 13253),269,257311
Q7W6Q0,DER_BORPA,reviewed,GTPase Der (GTP-binding protein EngA),Bordetella parapertussis (strain 12822 / ATCC BAA-587 / NCTC 13253),451,257311
Q7W519,DNAK_BORPA,reviewed,Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70),Bordetella parapertussis (strain 12822 / ATCC BAA-587 / NCTC 13253),641,257311
Q7W0T4,DNLJ_BORPA,reviewed,DNA ligase (EC 6.5.1.2) (Polydeoxyribonucleotide synthase [NAD(+)]),Bordetella parapertussis (strain 12822 / ATCC BAA-587 / NCTC 13253),696,257311
Q7W396,DSBC_BORPA,reviewed,Probable thiol:disulfide interchange protein DsbC,Bordetella parapertussis (strain 12822 / ATCC BAA-587 / NCTC 13253),279,257311
Q7W520,DNAJ_BORPA,reviewed,Chaperone protein DnaJ,Bordetella parapertussis (strain 12822 / ATCC BAA-587 / NCTC 13253),377,257311
Q7WA54,DXR_BORPA,reviewed,1-deoxy-D-xylulose 5-phosphate reductoisomerase (DXP reductoisomerase) (EC 1.1.1.267) (1-deoxyxylulose-5-phosphate reductoisomerase) (2-C-methyl-D-erythritol 4-phosphate synthase),Bordetella parapertussis (strain 12822 / ATCC BAA-587 / NCTC 13253),399,257311
Q7W980,ECTA_BORPA,reviewed,"L-2,4-diaminobutyric acid acetyltransferase (DABA acetyltransferase) (EC 2.3.1.178)",Bordetella parapertussis (strain 12822 / ATCC BAA-587 / NCTC 13253),186,257311
Q7W7W9,EFP_BORPA,reviewed,Elongation factor P (EF-P),Bordetella parapertussis (strain 12822 / ATCC BAA-587 / NCTC 13253),185,257311
Q7W2Q0,DSBA_BORPA,reviewed,Thiol:disulfide interchange protein DsbA,Bordetella parapertussis (strain 12822 / ATCC BAA-587 / NCTC 13253),209,257311
Q7W979,ECTB_BORPA,reviewed,"Diaminobutyrate--2-oxoglutarate transaminase (EC 2.6.1.76) (DABA aminotransferase) (Diaminobutyrate--2-oxoglutarate aminotransferase) (L-2,4-diaminobutyric acid transaminase)",Bordetella parapertussis (strain 12822 / ATCC BAA-587 / NCTC 13253),435,257311
Q7W8Z8,DUT_BORPA,reviewed,Deoxyuridine 5'-triphosphate nucleotidohydrolase (dUTPase) (EC 3.6.1.23) (dUTP pyrophosphatase),Bordetella parapertussis (strain 12822 / ATCC BAA-587 / NCTC 13253),149,257311
Q7W7Q0,DXS_BORPA,reviewed,1-deoxy-D-xylulose-5-phosphate synthase (EC 2.2.1.7) (1-deoxyxylulose-5-phosphate synthase) (DXP synthase) (DXPS),Bordetella parapertussis (strain 12822 / ATCC BAA-587 / NCTC 13253),620,257311
Q7W2C4,ENGB_BORPA,reviewed,Probable GTP-binding protein EngB,Bordetella parapertussis (strain 12822 / ATCC BAA-587 / NCTC 13253),207,257311
Q7W2F8,EFG1_BORPA,reviewed,Elongation factor G 1 (EF-G 1),Bordetella parapertussis (strain 12822 / ATCC BAA-587 / NCTC 13253),700,257311
Q7W978,ECTC_BORPA,reviewed,L-ectoine synthase (EC 4.2.1.108) (N-acetyldiaminobutyrate dehydratase),Bordetella parapertussis (strain 12822 / ATCC BAA-587 / NCTC 13253),131,257311
Q7W977,ECTD_BORPA,reviewed,Ectoine dioxygenase (EC 1.14.11.55) (Ectoine hydroxylase),Bordetella parapertussis (strain 12822 / ATCC BAA-587 / NCTC 13253),308,257311
Q7W455,EFG2_BORPA,reviewed,Elongation factor G 2 (EF-G 2),Bordetella parapertussis (strain 12822 / ATCC BAA-587 / NCTC 13253),705,257311
Q7WA59,EFTS_BORPA,reviewed,Elongation factor Ts (EF-Ts),Bordetella parapertussis (strain 12822 / ATCC BAA-587 / NCTC 13253),292,257311
Q79GC6,EFTU_BORPA,reviewed,Elongation factor Tu (EF-Tu),Bordetella parapertussis (strain 12822 / ATCC BAA-587 / NCTC 13253),396,257311
Q7W3R1,GLPK_BORPA,reviewed,Glycerol kinase (EC 2.7.1.30) (ATP:glycerol 3-phosphotransferase) (Glycerokinase) (GK),Bordetella parapertussis (strain 12822 / ATCC BAA-587 / NCTC 13253),508,257311
Q7W1Q6,GPMA_BORPA,reviewed,"2,3-bisphosphoglycerate-dependent phosphoglycerate mutase (BPG-dependent PGAM) (PGAM) (Phosphoglyceromutase) (dPGM) (EC 5.4.2.11)",Bordetella parapertussis (strain 12822 / ATCC BAA-587 / NCTC 13253),250,257311
Q7W3U1,GSA_BORPA,reviewed,"Glutamate-1-semialdehyde 2,1-aminomutase (GSA) (EC 5.4.3.8) (Glutamate-1-semialdehyde aminotransferase) (GSA-AT)",Bordetella parapertussis (strain 12822 / ATCC BAA-587 / NCTC 13253),427,257311
Q7W1R0,GPDA_BORPA,reviewed,Glycerol-3-phosphate dehydrogenase [NAD(P)+] (EC 1.1.1.94) (NAD(P)H-dependent glycerol-3-phosphate dehydrogenase),Bordetella parapertussis (strain 12822 / ATCC BAA-587 / NCTC 13253),351,257311
Q7W517,GRPE_BORPA,reviewed,Protein GrpE (HSP-70 cofactor),Bordetella parapertussis (strain 12822 / ATCC BAA-587 / NCTC 13253),184,257311
Q7WAV6,GUAA_BORPA,reviewed,GMP synthase [glutamine-hydrolyzing] (EC 6.3.5.2) (GMP synthetase) (Glutamine amidotransferase),Bordetella parapertussis (strain 12822 / ATCC BAA-587 / NCTC 13253),530,257311
Q7W3F2,GSH1_BORPA,reviewed,Glutamate--cysteine ligase (EC 6.3.2.2) (Gamma-ECS) (GCS) (Gamma-glutamylcysteine synthetase),Bordetella parapertussis (strain 12822 / ATCC BAA-587 / NCTC 13253),527,257311
Q7W910,GSHB_BORPA,reviewed,Glutathione synthetase (EC 6.3.2.3) (GSH synthetase) (GSH-S) (GSHase) (Glutathione synthase),Bordetella parapertussis (strain 12822 / ATCC BAA-587 / NCTC 13253),318,257311
Q7W2Y1,HIS5_BORPA,reviewed,Imidazole glycerol phosphate synthase subunit HisH (EC 2.4.2.-) (IGP synthase glutamine amidotransferase subunit) (IGP synthase subunit HisH) (ImGP synthase subunit HisH) (IGPS subunit HisH),Bordetella parapertussis (strain 12822 / ATCC BAA-587 / NCTC 13253),225,257311
Q7WCE4,HEM1_BORPA,reviewed,Glutamyl-tRNA reductase (GluTR) (EC 1.2.1.70),Bordetella parapertussis (strain 12822 / ATCC BAA-587 / NCTC 13253),424,257311
Q7W7U0,HEM6_BORPA,reviewed,Oxygen-dependent coproporphyrinogen-III oxidase (CPO) (Coprogen oxidase) (Coproporphyrinogenase) (EC 1.3.3.3),Bordetella parapertussis (strain 12822 / ATCC BAA-587 / NCTC 13253),303,257311
Q7W515,HEMH_BORPA,reviewed,Ferrochelatase (EC 4.99.1.1) (Heme synthase) (Protoheme ferro-lyase),Bordetella parapertussis (strain 12822 / ATCC BAA-587 / NCTC 13253),362,257311
Q7W5J7,ERA_BORPA,reviewed,GTPase Era,Bordetella parapertussis (strain 12822 / ATCC BAA-587 / NCTC 13253),296,257311
Q7W5N9,ENO_BORPA,reviewed,Enolase (EC 4.2.1.11) (2-phospho-D-glycerate hydro-lyase) (2-phosphoglycerate dehydratase),Bordetella parapertussis (strain 12822 / ATCC BAA-587 / NCTC 13253),428,257311
Q7W3Z5,ERPA_BORPA,reviewed,Putative iron-sulfur cluster insertion protein ErpA,Bordetella parapertussis (strain 12822 / ATCC BAA-587 / NCTC 13253),123,257311
Q7W5I4,FABH_BORPA,reviewed,3-oxoacyl-[acyl-carrier-protein] synthase 3 (EC 2.3.1.180) (3-oxoacyl-[acyl-carrier-protein] synthase III) (Beta-ketoacyl-ACP synthase III) (KAS III),Bordetella parapertussis (strain 12822 / ATCC BAA-587 / NCTC 13253),329,257311
Q7W7F4,EX7L_BORPA,reviewed,Exodeoxyribonuclease 7 large subunit (EC 3.1.11.6) (Exodeoxyribonuclease VII large subunit) (Exonuclease VII large subunit),Bordetella parapertussis (strain 12822 / ATCC BAA-587 / NCTC 13253),463,257311
Q7WA49,FABZ_BORPA,reviewed,3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ (EC 4.2.1.59) ((3R)-hydroxymyristoyl-[acyl-carrier-protein] dehydratase) ((3R)-hydroxymyristoyl-ACP dehydrase) (Beta-hydroxyacyl-ACP dehydratase),Bordetella parapertussis (strain 12822 / ATCC BAA-587 / NCTC 13253),151,257311
Q7W4Z7,FOLD2_BORPA,reviewed,Bifunctional protein FolD 2 [Includes: Methylenetetrahydrofolate dehydrogenase (EC 1.5.1.5); Methenyltetrahydrofolate cyclohydrolase (EC 3.5.4.9)],Bordetella parapertussis (strain 12822 / ATCC BAA-587 / NCTC 13253),283,257311
Q7WA92,FLGH_BORPA,reviewed,Flagellar L-ring protein (Basal body L-ring protein),Bordetella parapertussis (strain 12822 / ATCC BAA-587 / NCTC 13253),230,257311
Q7WBA1,FDHD_BORPA,reviewed,Sulfur carrier protein FdhD,Bordetella parapertussis (strain 12822 / ATCC BAA-587 / NCTC 13253),276,257311
Q7W7Q2,EX7S_BORPA,reviewed,Exodeoxyribonuclease 7 small subunit (EC 3.1.11.6) (Exodeoxyribonuclease VII small subunit) (Exonuclease VII small subunit),Bordetella parapertussis (strain 12822 / ATCC BAA-587 / NCTC 13253),88,257311
Q7W7N2,F16PA_BORPA,reviewed,"Fructose-1,6-bisphosphatase class 1 (FBPase class 1) (EC 3.1.3.11) (D-fructose-1,6-bisphosphate 1-phosphohydrolase class 1)",Bordetella parapertussis (strain 12822 / ATCC BAA-587 / NCTC 13253),339,257311
Q7WAB3,FLHD_BORPA,reviewed,Flagellar transcriptional regulator FlhD,Bordetella parapertussis (strain 12822 / ATCC BAA-587 / NCTC 13253),107,257311
Q7WA91,FLGI_BORPA,reviewed,Flagellar P-ring protein (Basal body P-ring protein),Bordetella parapertussis (strain 12822 / ATCC BAA-587 / NCTC 13253),368,257311
Q7WAC0,FOLD1_BORPA,reviewed,Bifunctional protein FolD 1 [Includes: Methylenetetrahydrofolate dehydrogenase (EC 1.5.1.5); Methenyltetrahydrofolate cyclohydrolase (EC 3.5.4.9)],Bordetella parapertussis (strain 12822 / ATCC BAA-587 / NCTC 13253),283,257311
Q7W185,FPG_BORPA,reviewed,Formamidopyrimidine-DNA glycosylase (Fapy-DNA glycosylase) (EC 3.2.2.23) (DNA-(apurinic or apyrimidinic site) lyase MutM) (AP lyase MutM) (EC 4.2.99.18),Bordetella parapertussis (strain 12822 / ATCC BAA-587 / NCTC 13253),275,257311
